"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Latin America & Caribbean","LCN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","1432016509.99432","1773594311.63869","918606902.233","2245072900.30568","2042157447.95043","3033600991.81154","2112442418.74181","2977422960.82003","3990553333.38901","5284527068.66918","6450100935.37356","8726915555.66413","7001790000.08772","5485151666.71897","5074691797.29756","6438675758.84941","4824695112.96443","5393704912.83304","8582378891.16612","8324614488.97447","8491733520.29005","13186872977.8108","14657927225.6292","14981898664.509","29803911137.7126","30168276207.2908","48064360775.4944","73777089560.9102","85553163951.8899","104715393493.02","97255235966.143","78514760677.11","64689125955.2731","58027344605.1377","100821469439.246","81669847715.4024","116481714527.908","195789079999.839","222111630990.999","156454134630.951","233569637699.649","285588334567.216","298860855914.85","385187340230.146","296638087371.757","284244985359.465","229516914770.047","221711282716.829","234753168698.765","221948430906.3","",
"Least developed countries: UN classification","LDC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","137630000","27820000.00068","129999985.03911","225809999.995316","219158910.274189","267086073.491229","499829102.645679","377712500.243743","542140768.866594","480023384.162825","503299504.225637","535168782.843821","347816131.019839","-40459839.5799286","167615115.454891","456045676.372473","192793847.418226","369993293.62707","590978090.944912","1198942551.06171","409294529.477216","1387191805.42614","1436598966.51645","1842731260.8012","1039646249.76567","1471941371.17494","1587056340.0145","2845083918.56905","3564371355.04431","5367235521.17033","3801745290.3466","6069489262.00739","5943542374.32341","9368655491.02473","9176527860.37912","5879415237.62359","9126006536.5196","12620970977.8478","18626408463.3447","15364771815.4582","18166918696.7309","23501038774.6945","29905888739.3121","25305226206.0754","29540541698.9358","38592604828.2223","25970429549.3381","20980540795.2576","19443664340.4013","18459367383.7566","",
"Low income","LIC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","107040000","-7260000","64700000","147625000","149620499.576198","309053582.934761","395548473.050588","271803772.328444","466697121.915553","346094401.476609","318716145.221829","431105439.557772","107470188.882903","-156925237.454098","36447756.8500915","128015049.412354","-56137267.3129422","155813317.27136","341565952.636539","770848445.539089","298882204.655466","447255576.300242","855916951.924387","1061791465.28205","628115930.714105","247436256.626795","345727872.533785","1012045284.34509","1355447914.39534","1592436779.83368","1744679276.20968","2652579525.48241","3105241562.15027","4358165638.98842","5071658719.72111","3840827766.59398","6304897639.82676","9092370762.19802","11670783582.5799","10166079687.8385","14362574443.6803","17711988020.4389","19981233849.2595","18172836174.1649","13812106967.5913","14025974896.5952","14232128513.4525","12955055644.6119","13419425434.7821","12018735779.2875","",
"Liechtenstein","LIE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19854574737.6898","9389136115.5717","6864257254.8617","17305461701.2587","1845838359.4692","-266949356.7195","44598433611.9441","33538242375.2676","16214866193.267","29934896948.2693","29875940865.4872","26414902947.0333","29482974346.8535","1154916692.2121","9340073894.6221","80400430107.7698","60669833862.7331","38999586460.5875","-87212093508.4059","","",
"Sri Lanka","LKA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","-300000","300000","300000","500000","1400000","142711.034","1000","-1218567.2109","1474392.3733","46911742.0857","43010507.2449","49264554.4202","63567608.833","37778897.5011","32612391.0542","26162080.1604","29723119.8603","59504201.9008","45722528.5962","19741313.056","43355119.7231","48349173.7319","122625843.129","194479070.2388","166412940.1008","55995587.566","119874349.6993","430056151.833","193424023.1433","176410171.3141","172941409.8305","171790000","196500000","228720000","232800000","272400000","479700000","603000000","752200000","404000000","477559000","955920000","941116591.230408","932551317.582881","893628980.287065","679655644.244789","897049375.883533","1372723043.13402","1614044009.22884","743466231.468031","",
"Lower middle income","LMC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","928554000","1013110000.00068","1092809985.03911","2130494999.99532","1716963539.06665","2857993741.58247","1810711304.95546","1873359482.54169","2615335183.06113","2683617367.46062","1543072743.63448","2787555904.63258","1997308910.20394","2113853212.18751","1841229246.549","3226180812.17983","2513371654.70386","3263106935.17926","4321582859.11057","5887872205.69359","3987081261.88357","5700573859.82859","6946594194.92762","10654086347.8306","13110786735.2947","15627004051.0786","19409675950.9489","20896403620.7822","17530836541.9416","15615547299.9277","11685756221.2488","17569731953.2888","24588771962.2001","23316228847.8519","28495439519.5541","52319470420.1319","74029276801.863","98288213449.5467","128084964377.774","99457836009.5288","98267481124.1878","117707267476.453","112450275222.052","112735220426.823","126608764574.151","139858967373.349","116114961408.483","138181139052.645","136341432319.663","151113046518.564","",
"Low & middle income","LMY","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","3098020760.77526","2916234457.17169","2713580887.22529","4586625889.14055","5618919699.64028","5793347416.00281","5792859657.34001","4901134449.30455","6375419734.75452","7354530003.73572","7715986850.53173","12369520135.4796","10373295786.8045","9211063166.03761","9133252902.20307","11491713057.312","9591668565.01709","10724456010.0696","17732160261.3685","20465654783.9744","20443410678.6423","27658470600.9465","41809514730.8458","60943131919.8951","80583992322.9362","89981903960.7513","111490064839.803","145935387254.32","145205896999.302","155078121536.93","142412494327.253","158114750713.094","153494167039.032","159680750516.915","215998530221.854","298560517309.891","392548899737.545","542743866761.921","626678500484.15","430489717845.699","626683169338.998","732365193883.902","679828697600.151","750074026257.582","649071811340.275","617474487310.011","562514081747.661","555077274272.775","621098993697.896","586142150579.887","",
"Lesotho","LSO","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","0","0","440000","20000","200000","4493898.80340982","4785894.2316913","3242231.25191236","5053210.87331657","2414764.08844348","4894588.44392393","2254225.6290837","5928503.36647174","21346470.5929797","13736893.7082981","16478706.5164182","7989961.08100077","8369826.86670975","15651939.5244186","43268067.9912651","24174395.0302766","29073745.8343941","32675626.1350335","28350349.463771","22037254.5892869","32402238.3047626","29695295.7823737","28390464.7236761","43946224.7863116","55669445.7206614","27441449.2287924","24322286.6909769","75616001.7238195","11009973.0619522","91349553.1016211","9512771.54966932","61173319.2085146","56653435.2330933","50429031.3406278","94459059.3645602","206514459.900398","79234548.9131339","42168784.1137567","40874071.9300266","35732593.4088113","",
"Late-demographic dividend","LTE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","1177607894.61516","1112633524.61491","1097343656.9231","1924052978.2809","2440632077.91855","2522552601.79835","2745845365.57034","3155941723.56279","3887916368.074","4534042940.78136","5048383722.09166","6286780806.69748","7132873734.56235","5527120955.93542","5671745553.94784","5591547260.94257","4724133449.65285","6456479118.89629","10165953366.3958","11044080613.1241","12445346213.8626","16412675254.1164","28587329675.104","47377230104.4153","58154875424.1811","65747747635.7172","87404339769.0657","111565527812.767","124389317585.568","130381157507.282","141247868800.578","120181217077.683","138537370778.124","147112431111.762","171707330493.889","277453386299.139","333825058240.62","483913367835.939","492520010911.9","429857539734.702","572149943370.879","660499792165.938","669726188854.293","664367243017.778","672194488343.412","707663071935.38","527306763570.316","450379862263.114","511141023939.595","397044503972.546","",
"Lithuania","LTU","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000000","30175186.8400218","31304837.6374329","72557500","152400000","362287500","918775000","564537500","380272500","442400000","660790497.921648","217398839.893754","879540745.774172","1292550783.57242","2259381844.95679","2601486958.03574","1727292156.14544","-360197700.774589","1102696146.69553","1880811089.20549","677182759.667029","768657971.982424","357323216.168936","1036954105.59479","1177533775.88119","1383731106.4056","1299841764.37372","1573981541.13583","",
"Luxembourg","LUX","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4243174364.5005","4291105683.3033","5179643438.6893","4644769483.4104","32219534640.6721","-29679425810.0454","7117112828.2126","27255154248.9126","39128528763.1863","8843156716.781","25497381440.6895","16007703034.7301","18892564398.9213","12499722622.8781","31899891523.3225","-6815331955.1293","-16756616318.4808","-11420831094.3937","",
"Latvia","LVA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30703329","55933000","282828000","244039000","331352000","474354000","371400000","348100000","324184857.470559","173500715.825038","160090702.160429","316652176.393834","591589970.743147","809856372.419331","1705667383.81543","2713412662.12004","1434273758.18365","-150022148.439267","474983591.197691","1519518896.45563","1080778947.54653","989283879.359479","1045107101.19761","812843819.517903","335420977.516684","1153575224.71464","427807358.067766","1087576504.73485","",
"Macao SAR, China","MAC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","20000","320000","120000","","","1220000","","","320000","","","260000","8150000","","-380000","50000","-90000","350000","-600000","480000","10720000","-19500000","-3600000","3480000","2190000","5940000","2310000","-17890000","9420000","-790000","160004979.1498","393961071.024012","506111200.953585","771496386.166368","1775023637.88001","2916866632.75465","5314514355.64611","3982611127.76312","-412628204.994395","3629274388.55484","1754336190.32972","3565735906.12656","3774560563.63993","2424230566.70926","492372117.704403","1864842720.61854","1438347737.9806","1532289489.5224","6478974745.62718","",
"St. Martin (French part)","MAF","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","20000000","23100000","13000000","5490000","-20400000","5020000","38014962.7431903","7994056.27289948","11759988.2428342","7437548.63717074","89416222.5895141","58581335.9912382","79528177.1036931","46123623.5045972","46989196.5550045","19975166.8598062","549182.496104443","59574900.7832664","84661627.5741094","167056032.101148","165122977.794538","317462140.572328","422470462.497987","491466064.599827","550924373.94834","334768272.8902","357393801.789474","1079341332.03085","308712164.430615","826974026.933263","426553283.860634","2824557251.52006","480355698.049863","2312829823.25089","893325392.835825","1670609688.92878","2460787164.18439","2825801376.44064","2466288357.37234","1970323920.01346","1240625859.11404","2521362080.65559","2841954371.38454","3360909924.36421","3525384612.43801","3252913902.35666","2153363904.93515","2680109856.21237","3544387229.27822","1720825003.13095","",
"Monaco","MCO","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17000000","14000000","11568000","66910000","23740000","78740000","75510000","37870000","127540000","103440000","84050000","73750000","151010000","190700000","258680000","536020000","726610000","259830000","290230000","358990000","250770000","241880000","345130000","225565000","88390000","149520000","288690000","501610000","",
"Madagascar","MDG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","10000000","1080000","12000000","11000000","13709798.8710188","4572770.62885884","1381044.46728693","-2767842.15201272","-3678181.29499726","-6581395.80526257","-790000","-800000","-90000","3710000","8570000","-180000","14040000","3470000","2910000","12816215.1627363","22387360.4554662","13681239.6478075","21132352.1522202","15357022.02314","5728097.91776414","9710167.97434065","10161891.7977258","14005421.1259566","16635429.8022046","58385285.9149158","82952580.7054987","93059224","14661798.0720596","12874087","52910748.0000001","85428623.9021933","294681941.542683","789389724.084497","1134497642.42091","1293330142.26094","912287179.835569","815534454.532063","814789934.7302","565848886.014277","372872463.262776","328059305.56932","540842779.829334","464856589.648809","612036371.422122","474311425.432437","",
"Maldives","MDV","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","-200000","70000","1970000","180000","1200000","970000","800000","-130000","-30000","-2880000","240000","-140000","1210000","5400000","5100000","1200000","4400000","5600000","6500000","6600000","6900000","8742866.2011335","7230710.76205489","9315251.94973543","11408883.3989708","11517966.6239708","12322250","22312447.8248753","20541053.2565792","24718599.7690471","31774435.5684086","52933701.7280929","52991121.0580686","63826812.8939882","132432080.785582","181255431.772407","157963586.774204","216468945.675274","423530663.953749","227976866.718899","360816336.210787","333375218.034334","297975993.392527","456639057.30469","457808313.566538","575658028.152192","956153655.974051","",
"Middle East & North Africa","MEA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","571450000","175857596.115427","470412842.857064","13451606.7859508","-2984206562.55119","2139829655.95945","356466584.944535","1349416292.98391","1597054925.11562","-6475399.47743123","-3089053541.15218","7257091611.78963","11672912472.9757","5662854095.52353","6409743731.47333","2112375734.12062","2387380489.10305","-137135792.114112","2032965910.45217","1536398830.10181","2891316282.76148","2577843300.90588","4153158940.15651","5182311779.14356","5402743766.4451","2038495129.4149","5397017096.00482","10701548694.0455","11354827280.4504","7348222196.70826","12237516693.0635","10844019192.91","9982569447.77985","20255451303.3241","32912361904.9219","73159745244.8238","109136541211.576","126451533198.265","113755728892.213","83844624097.1724","87565376430.5392","63156417559.6831","63267273312.7736","53585197490.4897","37333461205.9544","39996361908.7859","49049910361.2518","53838574049.0013","59801573830.9777","56360917605.3839","",
"Mexico","MEX","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","312107000","307000000","178385000","457000000","508756000","458411000","731451000","327102000","658163000","1332000000","2090000000","3078000000","1901000000","2192000000","1542000000","1984000000","2400000000","2634000000","2879000000","3174000000","2634000000","4762000000","4393000000","4389000000","10972500000","9526290000","9185600000","12829800000","12756764558","13941043232","18382284821","30060020323","24055125415","18223514102","24916054094","26018159827","22141329780","31110344076","29782812959","19656535677","30477171376","23838814884","18209692806","50794280508","28634961908","35794910487","38882410245","33167068167","37687414990","29400504758","",
"Marshall Islands","MHL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","739000","739000","839000","-1152000","1156000","3279622.36154915","1876761.72458854","6987311.9877883","5694746.71577748","14649434.9564544","-9356673.13181814","-4380881.13767906","21373811.8080675","32548149.3245913","9047685.07797494","-5393638.49927042","-3055847.4488757","5835497.47968519","9752051.36249508","4177233.7978","",
"Middle income","MIC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2990980760.77526","2923494457.17169","2648880887.22529","4439000889.14055","5469299200.06408","5484293833.06805","5397311184.28943","4629330676.9761","5908722612.83897","7008435602.25911","7397270705.3099","11938414695.9218","10265825597.9216","9367988403.49171","9096805145.35297","11363698007.8997","9647805832.33003","10568642692.7982","17390594308.7319","19694806338.4353","20144528473.9868","27211215024.6463","40953597778.9214","59881340454.6131","79955876392.2221","89734467704.1245","111144336967.27","144923341969.975","143850449084.906","153485684757.096","140667815051.043","155462171187.612","150388925476.881","155322584877.926","210926871502.133","294719689543.297","386244002097.718","533651495999.723","615007716901.571","420323638157.861","612320594895.318","714653205863.463","659847463750.891","731901190083.417","635259704372.683","603448512413.416","548281953234.208","542122218628.163","607679568263.114","574123414800.6","",
"North Macedonia","MKD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24000000","9490000","11210000","15740000","151156392","91325732.42024","217507099.15808","469570706.3984","114193471.4194","119041753.232","309137638.54","145329601.532","427444589.2688","733466879","611688378.605769","259530321.486","301441681.708","507920732.789","337911248.192572","402458309.805886","60879915.45137","296604200.381223","549371101.55116","380738977.544776","648732424.984647","549500829.87779","",
"Mali","MLI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","-600000","3400000","600000","-150000","2613001.8263408","2573754.87707782","3052755.44136922","-886305.366909783","3060000","2366532.81013673","3680103.97992036","1521577.86376028","3149060.49491759","10069648.421692","2893628.24870677","-8374099.22913333","-5989287.91098446","7050570.95296409","6363470.80392176","5729716.32402687","1205216.85000779","-21874496.9945479","4061271.09744007","17416999.6681669","111429781.431379","27209332.1745828","74360591.896402","9556713.35023085","30987537.5962227","60181780.6839891","208815769.599649","-12312977.4012381","72355432.3644571","84840599.6359506","160218206.819051","148195574.128707","206064771.413548","266432781.925687","646609200.601481","371569832.607507","556147161.584486","397865237.155587","307853389.344622","144023010.605531","275414752.965424","356234602.718246","559362392.099868","467067198.107612","493823353.823","",
"Malta","MLT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","11600000","11544861.4936237","4455199.05424475","5151890.39620357","10636044.1109678","15853077.5306963","14113136.4229389","18469880.9169504","21536997.8502885","16179875.627472","26633728.4130748","39048273.8526508","20866569.259095","24511551.5107052","26245343.3921578","18970276.3546413","21883369.2847757","19392652.9824646","40803167.5347834","51651039.8358645","30019824.4123478","90037665.2203841","84694336.1518443","56441543.4034257","151693045.263198","392188547.165383","312996146.994209","136993957.138889","323284766.09652","667032818.087456","743185324.698102","416889166.287732","-497796507.906789","911474591.335865","7469040204.51319","21801420447.3895","25035392674.1694","35591477412.0337","14837770104.3279","1444871046.00601","9244998119.92183","7806911229.55319","3323599814.67228","510057778.082737","155878728.130941","3640705146.70846","2776034107.56002","3890079933.89574","4473835615.1222","4254763465.30669","",
"Myanmar","MMR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","50000","280000","30000","1020000","3310000","0","60000","0","0","380000","0","0","-420000","780000","0","140000","-1540000","0","7806630.41152735","161144560.314889","238056791.873856","171558719.974061","104674233.142371","126091858.49119","277199199.509049","310437074.890386","387184136.000944","314450998.907852","253110104.66411","254789765.469466","208303564.372066","150511225.813866","248882510.026366","211364294.975748","234904379.027598","275812653.011391","709922015.309805","863880447.312828","1078972200.98264","901133534.876797","2519813313.27459","1333856137.27031","2254603965.49345","2175015283.77713","4083839111.71186","3278096409.87385","4804272487.31986","1768195522.55912","1735589412.93376","",
"Middle East & North Africa (excluding high income)","MNA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","461010000","184730000","305939999.381979","475295438.417632","699810353.69899","81181693.8912574","558269064.188945","302681905.906019","822526610.565686","903715274.101404","235915809.436565","550770901.345394","193117175.351932","350708762.55369","996095099.993093","1432828268.24592","1053545315.66914","756328688.419361","1554500732.56961","1643526353.65766","720285127.063229","1158270169.89682","2381389628.67519","2800145544.91042","2461917879.70549","1193681275.85083","1718894282.23364","4826964697.87922","4065197720.94888","3616105031.78851","5120765878.75886","7182785892.31397","8462940195.56235","11253050678.3559","10628157296.6698","18221792613.4374","30474420440.1362","33656906502.2251","35606364312.7971","29219598629.8057","25932821028.1303","16628551061.4244","22999570490.7928","16669942294.7891","7714204592.96933","9079539616.72387","13654011663.6504","16747748258.0288","15336093500.9138","14329113073.3778","",
"Montenegro","MNE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937357714.730134","975271781.796614","1550285725.3921","758254398.556857","556662007.52715","618126498.733889","446456998.007453","496993506.510356","699855695.331555","226702405.904995","560665419.031984","485653127.823429","417589860.078773","",
"Mongolia","MNG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","140000","0","0","","","11120000","2000000","7700000","6900000","9800000","15900000","25000000","18900000","30400000","53697000","63000000","77751000","131540000","92920000","187620000","245460000","372759900","844697949.479072","623609218.24768","1691421731.58406","4571161962.80891","4272473222.93625","2059702972.91978","337768268.083172","94319767.4741563","-4156404703.77687","1494350363.46922","1951528195.81853","2443343095.41815","",
"Northern Mariana Islands","MNP","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","300000","30000","5500000","4020000","2000000","6670000","-12640000","","2000000","2430000","4360000","370000","1930000","2470000","-2920000","330000","1500000","6200000","4500000","3400000","9200000","22500000","25300000","32000000","35000000","45000000","72500000","64400000","234900000","381700000","139300000","255435491.5","347252830.6","336698400.8","475513572.9","122413755.58","251141650.25","416689348.42081","641399415.784251","930100407.78","1258453096.82496","3663937118.45157","5635092658.61842","6697422432.4601","4998799334.35621","3868353884.95","3128149928.7","2319071971.47682","2678190543.5991","2180768236.13929","",
"Mauritania","MRT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","800000","4040000","2110000","9850000","3620000","-122702517.736017","1554786.7998946","4123975.17572434","2859463.85052803","63234733.3442284","27094083.3336738","12444137.6930377","14970300.8547559","1368321.82931921","8526200.30308129","6979308.55552842","4490756.30253107","1678435.26518826","1926632.93213602","3467748.73270641","6736220.52128174","2269792.0374231","7549402.91347201","16091938.1652377","2079708.67893992","6989378.50785376","-435540","-3329920","132643.000207808","15119460","40096000","76700000","67340352.3234","101957951.5645","404102025.7397","811869181.4046","154601638.1236","139372822.2997","342770661.9984","-3072044.396","130528391.3387","588749564.2399","1386098850.60853","1126004759.602","502589833.81816","501726765.733819","271134844.997291","588217194.758539","772890477.1915","-883561115.825519","",
"Mauritius","MUS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","1600000","1300000","1560000","1020000","3610000","3900000","3142995.0502532","2270213.41301668","4380787.81238559","1743787.42730488","1171220.50952489","671400.663051981","1747520.13103901","1623071.53482315","4927417.21232317","7965040.165258","7425912.59824639","17160761.1302289","23739137.3911879","35803826.506635","41040223.9046969","17377628.5393475","14714189.7155953","14732526.727495","19988456.0634434","18692860.9567485","36661330.2825559","55277851.5405022","12170393.8497832","49353190.6361288","265641239.441185","-27675565.7136838","32073116.0847955","62630665.276514","13894736.4049872","41776995.7786911","106758059.108919","340763853.718088","377724738.06254","256680711.820915","429941788.6982","433331010.9385","589018302.822","293369157.0764","455562151.7869","216455188.3064","378764432.2698","479995890.2638","371518185.9202","472302807.0769","",
"Malawi","MWI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","8600000","9600000","10100000","7700000","22700000","22110000","9700000","5537539.58685068","9125979.11528687","-1224173.13630506","9481641.54241471","1116945.1859526","6000000","2553705.85480272","27290000","523530.769193591","-2930000","90549.2604955082","17440000","9290000","23300000","-28700000","-7100000","8000000","24992617.8909746","5643045.57927182","15797661.1266005","14868714.3613082","12104230.402425","58528206.2830454","25999996.3612226","19299991.0892369","5899999.35886242","65885630.0222282","107811374.01292","139696402.63469","35561803.9812517","124388649.054177","195425887.191773","49130371.2258416","97010558.6926789","812751769.848633","-8885976.21902263","451362406.595843","598086538.121966","287746689.246669","115700000","90200000","101464222.036896","98422743.2553861","",
"Malaysia","MYS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","94000000","100000000","114000000","172000000","570819254.595405","350491202.931934","381259652.112456","405885818.525049","499991004.965365","573467421.839787","933903976.260897","1264688331.16862","1397196045.41608","1260527733.35506","797476861.322828","694712466.229254","488874111.042602","422679709.984833","719418050.366902","1667871568.72095","2332455289.06142","3998448522.46006","5183358086.40239","5005642759.8826","4341800916.32297","4178239335.0381","5078414947.87739","5136514575.67472","2163401815.57573","3895263157.89474","3787631578.94737","553947368.421053","3192894736.8421","3218947368.42105","4376052631.57895","3924786634.73868","7690731245.66747","9071369834.83859","7572512432.33635","114664434.56228","10885801851.6194","15119439203.9543","8895774250.70402","11296279513.9209","10619431582.9781","9857162111.82329","13470089920.807","9368469822.66146","8304480741.65267","9154921685.03934","",
"North America","NAC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","3047117680.30674","3043318428.36666","3380873961.07408","5114571500.54189","7263538434.68265","5696183402.57977","5360721215.75787","6291826624.08886","9240191707.68949","13357737031.1263","22553268734.788","26343720808.2697","21320061244.1131","16118560061.8769","30905261448.8517","10886760213.6926","33655677620.685","71832306053.6116","64106400040.3342","82951648940.4492","79631707941.4344","38064220103.0437","37328240062.8653","54408460316.6971","65481029101.6566","82737593613.3371","106477677647.294","137367100421.691","236231908298.165","339965544687.099","417495250856.084","200928898831.338","135546825376.882","124130692709.046","215925016545.218","167939926940.928","362677133096.867","467681638453.798","411383143974.142","181963342593.147","293976454801.327","301577464438.87","299761599199.273","355213770824.098","316027180345.111","571277113850.953","508516658366.975","405892691729.5","257570164679.48","347291105916.303","",
"Namibia","NAM","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","16360000","9000000","-170000","-1510000","-480000","29567264.7220339","120449858.129188","118232231.782392","55267528.1671983","97977966.4573085","153015438.01703","128693897.273987","90972979.0142206","96232390.3694651","51102943.7374422","196350763.262587","379336366.387132","147535758.471973","65110887.1077804","223561311.215728","389850790.391063","610197796.107759","669182903.357666","750426324.202911","829054473.358439","287528974.44129","803600584.603823","1041555413.14223","777073646.376717","445582247.859427","838879062.71593","358727049.605925","280476974.998847","234372724.533504","-176478261.583527","",
"New Caledonia","NCL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-40626091.7634","103041207.6849","59055445.6614434","116048161.873983","27480195.7306092","-6738759.00139891","749088411.734889","417453934.436208","1746369905.06476","1182295527.61516","1439085573.36548","1758141868.63992","2682824680.90753","2166812151.02825","1757035866.71921","1203895440.08717","809821138.3806","494949120.1052","348749223.3798","413344988.0771","",
"Niger","NER","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2720000","-5300000","900000","1000000","6908881.39527995","22555805.050949","9889077.68217057","12850065.2378702","42657877.3093679","46788844.8047331","49119755.0071979","-6112652.71064773","28216139.9055706","1215012.50762237","1446367.68238848","-9382033.12946078","-12408104.9612365","6405210.68258061","2155460.26276331","-1564222.62618569","40809537.2283734","11240419.5040432","56390110.9051159","-34157055.6995134","4075974.17260204","2233804.50010766","8630591.3895239","18959363.8524857","-1764551.01056941","1605268.5320866","15767212.3689839","22587455.083808","7827441.93508379","18529138.9736301","24411286.9008512","49753596.8290225","40310044.1411645","99073671.9321662","283076206.886465","633819197.134754","796636157.883319","1067186136.05029","841227436.917788","719338470.495154","822967023.299916","529476871.090612","301332480.592526","338710710.13916","466042272.996923","717147639.398696","",
